FlightID,Airline,Origin,Destination,RouteDistance,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,Cancelled,FuelUsedGallons,FlightDurationMinutes,Passengers,Date,TotalDelayMinutes,DelayCategory,DelayCostIndex,DelayCost,RouteEfficiencyScore,OnTimePerformancePct,FuelCostPerRoute,FuelPriceVolatility,AirportCode_x,AvgTrafficVolume,PeakTrafficLoad,CongestionSeverityIndex,AirportCode_y,AvgSentimentScore,SentimentScore,SentimentCategory,CustomerSatisfactionIntensity
FL1042,EliteWings,LAX,ORD,1744,2026-06-02 11:00:00,2026-06-02 10:50:00,2026-06-02 14:25:00,2026-06-02 14:16:00,0.0,False,8472.3,206.0,143,2026-06-02,0.0,On-Time,0.0,0.0,100.0,100.0,23933.68268,0.16250308436584543,LAX,308.0,308,0.671892497200448,,,0.0,Neutral,0.0
FL1043,CloudFlight,LAX,ORD,1744,2026-06-02 14:00:00,2026-06-02 14:47:00,2026-06-02 17:25:00,2026-06-02 18:27:00,47.0,False,9340.8,220.0,112,2026-06-02,47.0,Severe,47.0,4700.0,97.44796380090497,0.0,26387.137280000003,0.16250308436584543,LAX,308.0,308,0.671892497200448,,,0.0,Neutral,0.0
FL1051,AvaAir,ORD,ATL,606,2026-06-02 08:00:00,2026-06-02 08:28:00,2026-06-02 09:11:00,2026-06-02 09:35:00,28.0,False,3185.6,67.0,159,2026-06-02,28.0,Moderate,28.0,2800.0,95.05882352941177,0.0,8999.107626666668,0.16250308436584543,ORD,1139.0,1139,93.7290033594625,ORD,-0.34,-0.34,Negative,34.0
FL1052,DeltaSky,ORD,ATL,606,2026-06-02 11:00:00,2026-06-02 11:27:00,2026-06-02 12:11:00,2026-06-02 12:50:00,27.0,False,3076.5,83.0,176,2026-06-02,27.0,Moderate,27.0,2700.0,96.14285714285714,0.0,8690.907400000002,0.16250308436584543,ORD,1139.0,1139,93.7290033594625,ORD,-0.34,-0.34,Negative,34.0
FL1053,EliteWings,ORD,ATL,606,2026-06-02 14:00:00,2026-06-02 13:57:00,2026-06-02 15:11:00,2026-06-02 15:25:00,0.0,False,2946.9,88.0,182,2026-06-02,0.0,On-Time,0.0,0.0,100.0,100.0,8324.796040000003,0.16250308436584543,ORD,1139.0,1139,93.7290033594625,ORD,-0.34,-0.34,Negative,34.0
FL1111,DeltaSky,JFK,LAX,2475,2026-06-03 08:00:00,2026-06-03 08:12:00,2026-06-03 12:51:00,2026-06-03 13:06:00,12.0,False,13353.7,294.0,198,2026-06-03,12.0,Minor,12.0,1200.0,99.51186440677967,100.0,37723.312253333344,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1112,BlueJet,JFK,LAX,2475,2026-06-03 11:00:00,2026-06-03 11:01:00,2026-06-03 15:51:00,2026-06-03 15:42:00,1.0,False,13173.5,281.0,116,2026-06-03,1.0,Minor,1.0,100.0,99.95744680851064,100.0,37214.259266666675,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1113,CloudFlight,JFK,LAX,2475,2026-06-03 14:00:00,2026-06-03 14:10:00,2026-06-03 18:51:00,2026-06-03 19:26:00,10.0,False,13167.6,316.0,114,2026-06-03,10.0,Minor,10.0,1000.0,99.62145110410094,100.0,37197.59216000001,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1121,DeltaSky,JFK,ORD,740,2026-06-03 08:00:00,2026-06-03 08:04:00,2026-06-03 09:27:00,2026-06-03 09:22:00,4.0,False,3655.1,78.0,103,2026-06-03,4.0,Minor,4.0,400.0,99.39240506329114,100.0,10325.413826666669,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1122,DeltaSky,JFK,ORD,740,2026-06-03 11:00:00,2026-06-03 10:50:00,2026-06-03 12:27:00,2026-06-03 12:05:00,0.0,False,3771.7,75.0,99,2026-06-03,0.0,On-Time,0.0,0.0,100.0,100.0,10654.801053333334,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1123,DeltaSky,JFK,ORD,740,2026-06-03 14:00:00,2026-06-03 15:07:00,2026-06-03 15:27:00,2026-06-03 16:59:00,60.0,False,3569.4,112.0,177,2026-06-03,60.0,Severe,60.0,6000.0,93.6283185840708,0.0,10083.317040000002,0.16250308436584543,JFK,919.0,919,69.0929451287794,,,0.0,Neutral,0.0
FL1131,BlueJet,ATL,DFW,732,2026-06-03 08:00:00,2026-06-03 08:18:00,2026-06-03 09:26:00,2026-06-03 09:30:00,18.0,False,3978.0,72.0,118,2026-06-03,18.0,Moderate,18.0,1800.0,97.04109589041096,0.0,11237.584800000002,0.16250308436584543,ATL,515.0,515,23.852183650615903,ATL,-0.09345,-0.09345,Negative,9.3
FL1132,CloudFlight,ATL,DFW,732,2026-06-03 11:00:00,2026-06-03 11:23:00,2026-06-03 12:26:00,2026-06-03 12:45:00,23.0,False,3878.4,82.0,119,2026-06-03,23.0,Moderate,23.0,2300.0,96.67469879518072,0.0,10956.221440000003,0.16250308436584543,ATL,515.0,515,23.852183650615903,ATL,-0.09345,-0.09345,Negative,9.3
FL1133,CloudFlight,ATL,DFW,732,2026-06-03 14:00:00,2026-06-03 13:50:00,2026-06-03 15:26:00,2026-06-03 15:33:00,0.0,False,3968.0,103.0,179,2026-06-03,0.0,On-Time,0.0,0.0,100.0,100.0,11209.33546666667,0.16250308436584543,ATL,515.0,515,23.852183650615903,ATL,-0.09345,-0.09345,Negative,9.3
FL1141,AvaAir,LAX,ORD,1744,2026-06-03 08:00:00,2026-06-03 08:17:00,2026-06-03 11:25:00,2026-06-03 11:40:00,17.0,False,9295.7,203.0,149,2026-06-03,17.0,Moderate,17.0,1700.0,99.0,0.0,26259.732786666675,0.16250308436584543,LAX,319.0,319,1.9036954087346025,LAX,-0.6249,-0.6249,Negative,62.5
FL1142,AvaAir,LAX,ORD,1744,2026-06-03 11:00:00,2026-06-03 11:06:00,2026-06-03 14:25:00,2026-06-03 14:40:00,6.0,False,8927.9,214.0,84,2026-06-03,6.0,Minor,6.0,600.0,99.66511627906976,100.0,25220.72230666667,0.16250308436584543,LAX,319.0,319,1.9036954087346025,LAX,-0.6249,-0.6249,Negative,62.5
FL1143,CloudFlight,LAX,ORD,1744,2026-06-03 14:00:00,2026-06-03 14:31:00,2026-06-03 17:25:00,2026-06-03 18:25:00,31.0,False,9604.2,234.0,197,2026-06-03,31.0,Moderate,31.0,3100.0,98.41702127659575,0.0,27131.22472000001,0.16250308436584543,LAX,319.0,319,1.9036954087346025,LAX,-0.6249,-0.6249,Negative,62.5
FL1151,EliteWings,ORD,ATL,606,2026-06-03 08:00:00,2026-06-03 08:00:00,2026-06-03 09:11:00,2026-06-03 09:05:00,0.0,False,3072.2,65.0,173,2026-06-03,0.0,On-Time,0.0,0.0,100.0,100.0,8678.760186666668,0.16250308436584543,ORD,1136.0,1136,93.39305711086227,,,0.0,Neutral,0.0
FL1152,AvaAir,ORD,ATL,606,2026-06-03 11:00:00,2026-06-03 11:09:00,2026-06-03 12:11:00,2026-06-03 12:16:00,9.0,False,3031.2,67.0,197,2026-06-03,9.0,Minor,9.0,900.0,98.41176470588235,100.0,8562.937920000002,0.16250308436584543,ORD,1136.0,1136,93.39305711086227,,,0.0,Neutral,0.0
FL1153,EliteWings,ORD,ATL,606,2026-06-03 14:00:00,2026-06-03 13:52:00,2026-06-03 15:11:00,2026-06-03 15:30:00,0.0,False,3081.7,98.0,128,2026-06-03,0.0,On-Time,0.0,0.0,100.0,100.0,8705.597053333335,0.16250308436584543,ORD,1136.0,1136,93.39305711086227,,,0.0,Neutral,0.0
FL1211,EliteWings,JFK,LAX,2475,2026-06-04 08:00:00,2026-06-04 08:23:00,2026-06-04 12:51:00,2026-06-04 12:59:00,23.0,False,12758.6,276.0,84,2026-06-04,23.0,Moderate,23.0,2300.0,99.00361010830325,0.0,36042.194426666676,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1212,AvaAir,JFK,LAX,2475,2026-06-04 11:00:00,2026-06-04 10:54:00,2026-06-04 15:51:00,2026-06-04 16:03:00,0.0,False,13539.5,309.0,193,2026-06-04,0.0,On-Time,0.0,0.0,100.0,100.0,38248.18486666668,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1213,CloudFlight,JFK,LAX,2475,2026-06-04 14:00:00,2026-06-04 14:24:00,2026-06-04 18:51:00,2026-06-04 19:11:00,24.0,False,13723.3,287.0,125,2026-06-04,24.0,Moderate,24.0,2400.0,99.0,0.0,38767.40761333334,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1221,CloudFlight,JFK,ORD,740,2026-06-04 08:00:00,2026-06-04 08:02:00,2026-06-04 09:27:00,2026-06-04 09:14:00,2.0,False,4109.0,72.0,132,2026-06-04,2.0,Minor,2.0,200.0,99.67123287671232,100.0,11607.651066666669,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1222,BlueJet,JFK,ORD,740,2026-06-04 11:00:00,2026-06-04 11:27:00,2026-06-04 12:27:00,2026-06-04 12:40:00,27.0,False,3910.1,73.0,142,2026-06-04,27.0,Moderate,27.0,2700.0,95.62162162162163,0.0,11045.771826666669,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1223,AvaAir,JFK,ORD,740,2026-06-04 14:00:00,2026-06-04 14:44:00,2026-06-04 15:27:00,2026-06-04 16:36:00,44.0,False,4067.5,112.0,152,2026-06-04,44.0,Moderate,44.0,4400.0,95.32743362831859,0.0,11490.416333333336,0.16250308436584543,JFK,455.0,455,17.133258678611423,JFK,-0.34,-0.34,Negative,34.0
FL1231,EliteWings,ATL,DFW,732,2026-06-04 08:00:00,2026-06-04 08:07:00,2026-06-04 09:26:00,2026-06-04 09:51:00,7.0,False,3961.7,104.0,181,2026-06-04,7.0,Minor,7.0,700.0,99.2,100.0,11191.538386666669,0.16250308436584543,ATL,335.0,335,3.6954087346024638,,,0.0,Neutral,0.0
FL1232,BlueJet,ATL,DFW,732,2026-06-04 11:00:00,2026-06-04 11:02:00,2026-06-04 12:26:00,2026-06-04 12:46:00,2.0,False,4027.7,104.0,102,2026-06-04,2.0,Minor,2.0,200.0,99.77142857142857,100.0,11377.983986666668,0.16250308436584543,ATL,335.0,335,3.6954087346024638,,,0.0,Neutral,0.0
FL1233,AvaAir,ATL,DFW,732,2026-06-04 14:00:00,2026-06-04 14:35:00,2026-06-04 15:26:00,2026-06-04 15:52:00,35.0,False,3705.9,77.0,144,2026-06-04,35.0,Moderate,35.0,3500.0,94.61538461538461,0.0,10468.920440000002,0.16250308436584543,ATL,335.0,335,3.6954087346024638,,,0.0,Neutral,0.0
FL1241,EliteWings,LAX,ORD,1744,2026-06-04 08:00:00,2026-06-04 08:07:00,2026-06-04 11:25:00,2026-06-04 11:23:00,7.0,False,8902.0,196.0,172,2026-06-04,7.0,Minor,7.0,700.0,99.57360406091371,100.0,25147.55653333334,0.16250308436584543,LAX,888.0,888,65.62150055991042,,,0.0,Neutral,0.0
FL1242,BlueJet,LAX,ORD,1744,2026-06-04 11:00:00,2026-06-04 10:50:00,2026-06-04 14:25:00,2026-06-04 14:43:00,0.0,False,9190.3,233.0,189,2026-06-04,0.0,On-Time,0.0,0.0,100.0,100.0,25961.984813333336,0.16250308436584543,LAX,888.0,888,65.62150055991042,,,0.0,Neutral,0.0
FL1243,AvaAir,LAX,ORD,1744,2026-06-04 14:00:00,2026-06-04 14:06:00,2026-06-04 17:25:00,2026-06-04 17:17:00,6.0,False,8901.1,191.0,105,2026-06-04,6.0,Minor,6.0,600.0,99.625,100.0,25145.01409333334,0.16250308436584543,LAX,888.0,888,65.62150055991042,,,0.0,Neutral,0.0
FL1251,BlueJet,ORD,ATL,606,2026-06-04 08:00:00,2026-06-04 07:50:00,2026-06-04 09:11:00,2026-06-04 09:28:00,0.0,False,3255.7,98.0,100,2026-06-04,0.0,On-Time,0.0,0.0,100.0,100.0,9197.135453333334,0.16250308436584543,ORD,338.0,338,4.031354983202688,,,0.0,Neutral,0.0
FL1252,EliteWings,ORD,ATL,606,2026-06-04 11:00:00,2026-06-04 11:15:00,2026-06-04 12:11:00,2026-06-04 12:26:00,15.0,False,3344.2,71.0,104,2026-06-04,15.0,Minor,15.0,1500.0,97.5,100.0,9447.142053333335,0.16250308436584543,ORD,338.0,338,4.031354983202688,,,0.0,Neutral,0.0
FL1253,CloudFlight,ORD,ATL,606,2026-06-04 14:00:00,2026-06-04 13:51:00,2026-06-04 15:11:00,2026-06-04 14:59:00,0.0,False,2958.0,68.0,204,2026-06-04,0.0,On-Time,0.0,0.0,100.0,100.0,8356.152800000002,0.16250308436584543,ORD,338.0,338,4.031354983202688,,,0.0,Neutral,0.0
FL1311,AvaAir,JFK,LAX,2475,2026-06-05 08:00:00,2026-06-05 08:39:00,2026-06-05 12:51:00,2026-06-05 13:56:00,39.0,False,12349.0,317.0,116,2026-06-05,39.0,Moderate,39.0,3900.0,98.52830188679245,0.0,34885.101733333344,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1312,BlueJet,JFK,LAX,2475,2026-06-05 11:00:00,2026-06-05 11:31:00,2026-06-05 15:51:00,2026-06-05 16:45:00,31.0,False,13482.9,314.0,148,2026-06-05,31.0,Moderate,31.0,3100.0,98.81904761904762,0.0,38088.29364000001,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1313,DeltaSky,JFK,LAX,2475,2026-06-05 14:00:00,2026-06-05 13:56:00,2026-06-05 18:51:00,2026-06-05 19:06:00,0.0,False,13588.3,310.0,198,2026-06-05,0.0,On-Time,0.0,0.0,100.0,100.0,38386.04161333334,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1321,DeltaSky,JFK,ORD,740,2026-06-05 08:00:00,2026-06-05 07:50:00,2026-06-05 09:27:00,2026-06-05 09:36:00,0.0,False,3674.1,106.0,90,2026-06-05,0.0,On-Time,0.0,0.0,100.0,100.0,10379.087560000002,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1322,EliteWings,JFK,ORD,740,2026-06-05 11:00:00,2026-06-05 11:14:00,2026-06-05 12:27:00,2026-06-05 12:39:00,14.0,False,3903.9,85.0,81,2026-06-05,14.0,Minor,14.0,1400.0,98.04651162790698,100.0,11028.257240000003,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1323,EliteWings,JFK,ORD,740,2026-06-05 14:00:00,2026-06-05 14:24:00,2026-06-05 15:27:00,2026-06-05 16:17:00,24.0,False,3976.8,113.0,103,2026-06-05,24.0,Moderate,24.0,2400.0,97.47368421052632,0.0,11234.194880000003,0.16250308436584543,JFK,448.0,448,16.349384098544235,,,0.0,Neutral,0.0
FL1331,DeltaSky,ATL,DFW,732,2026-06-05 08:00:00,2026-06-05 07:50:00,2026-06-05 09:26:00,2026-06-05 09:19:00,0.0,False,3937.8,89.0,121,2026-06-05,0.0,On-Time,0.0,0.0,100.0,100.0,11124.022480000003,0.16250308436584543,ATL,1142.0,1142,94.06494960806272,ATL,0.07819999999999999,0.07819999999999999,Positive,7.8
FL1332,AvaAir,ATL,DFW,732,2026-06-05 11:00:00,2026-06-05 11:15:00,2026-06-05 12:26:00,2026-06-05 13:02:00,15.0,False,3862.5,107.0,152,2026-06-05,15.0,Minor,15.0,1500.0,98.33333333333333,100.0,10911.305000000002,0.16250308436584543,ATL,1142.0,1142,94.06494960806272,ATL,0.07819999999999999,0.07819999999999999,Positive,7.8
FL1333,AvaAir,ATL,DFW,732,2026-06-05 14:00:00,2026-06-05 14:16:00,2026-06-05 15:26:00,2026-06-05 15:32:00,16.0,False,3875.0,76.0,92,2026-06-05,16.0,Moderate,16.0,1600.0,97.50649350649351,0.0,10946.616666666669,0.16250308436584543,ATL,1142.0,1142,94.06494960806272,ATL,0.07819999999999999,0.07819999999999999,Positive,7.8
FL1341,EliteWings,LAX,ORD,1744,2026-06-05 08:00:00,2026-06-05 07:59:00,2026-06-05 11:25:00,2026-06-05 11:35:00,0.0,False,8749.5,216.0,129,2026-06-05,0.0,On-Time,0.0,0.0,100.0,100.0,24716.754200000007,0.16250308436584543,LAX,1083.0,1083,87.45800671892498,,,0.0,Neutral,0.0
FL1342,EliteWings,LAX,ORD,1744,2026-06-05 11:00:00,2026-06-05 11:12:00,2026-06-05 14:25:00,2026-06-05 15:05:00,12.0,False,9008.6,233.0,165,2026-06-05,12.0,Minor,12.0,1200.0,99.38461538461539,100.0,25448.694426666672,0.16250308436584543,LAX,1083.0,1083,87.45800671892498,,,0.0,Neutral,0.0
FL1343,DeltaSky,LAX,ORD,1744,2026-06-05 14:00:00,2026-06-05 14:24:00,2026-06-05 17:25:00,2026-06-05 18:03:00,24.0,False,8455.1,219.0,123,2026-06-05,24.0,Moderate,24.0,2400.0,98.69090909090909,0.0,23885.093826666674,0.16250308436584543,LAX,1083.0,1083,87.45800671892498,,,0.0,Neutral,0.0
FL1351,EliteWings,ORD,ATL,606,2026-06-05 08:00:00,2026-06-05 08:47:00,2026-06-05 09:11:00,2026-06-05 09:47:00,47.0,False,3216.6,60.0,126,2026-06-05,47.0,Severe,47.0,4700.0,90.75409836065575,0.0,9086.680560000003,0.16250308436584543,ORD,413.0,413,12.430011198208287,,,0.0,Neutral,0.0
FL1352,DeltaSky,ORD,ATL,606,2026-06-05 11:00:00,2026-06-05 11:15:00,2026-06-05 12:11:00,2026-06-05 12:26:00,15.0,False,3077.3,71.0,82,2026-06-05,15.0,Minor,15.0,1500.0,97.5,100.0,8693.167346666669,0.16250308436584543,ORD,413.0,413,12.430011198208287,,,0.0,Neutral,0.0
FL1353,DeltaSky,ORD,ATL,606,2026-06-05 14:00:00,2026-06-05 13:50:00,2026-06-05 15:11:00,2026-06-05 15:30:00,0.0,False,3381.1,100.0,197,2026-06-05,0.0,On-Time,0.0,0.0,100.0,100.0,9551.382093333335,0.16250308436584543,ORD,413.0,413,12.430011198208287,,,0.0,Neutral,0.0
FL1411,BlueJet,JFK,LAX,2475,2026-06-06 08:00:00,2026-06-06 08:13:00,2026-06-06 12:51:00,2026-06-06 13:12:00,13.0,False,13598.8,299.0,146,2026-06-06,13.0,Minor,13.0,1300.0,99.48,100.0,38415.703413333336,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1412,AvaAir,JFK,LAX,2475,2026-06-06 11:00:00,2026-06-06 11:10:00,2026-06-06 15:51:00,2026-06-06 15:59:00,10.0,False,12518.6,289.0,145,2026-06-06,10.0,Minor,10.0,1000.0,99.58620689655173,100.0,35364.21042666667,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1413,BlueJet,JFK,LAX,2475,2026-06-06 14:00:00,2026-06-06 14:04:00,2026-06-06 18:51:00,2026-06-06 18:57:00,4.0,False,13508.5,293.0,104,2026-06-06,4.0,Minor,4.0,400.0,99.83673469387755,100.0,38160.61193333334,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1421,DeltaSky,JFK,ORD,740,2026-06-06 08:00:00,2026-06-06 08:02:00,2026-06-06 09:27:00,2026-06-06 09:46:00,2.0,False,3911.0,104.0,144,2026-06-06,2.0,Minor,2.0,200.0,99.77142857142857,100.0,11048.31426666667,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1422,CloudFlight,JFK,ORD,740,2026-06-06 11:00:00,2026-06-06 11:37:00,2026-06-06 12:27:00,2026-06-06 12:51:00,37.0,False,3788.0,74.0,104,2026-06-06,37.0,Moderate,37.0,3700.0,94.08,0.0,10700.84746666667,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1423,EliteWings,JFK,ORD,740,2026-06-06 14:00:00,2026-06-06 14:22:00,2026-06-06 15:27:00,2026-06-06 16:07:00,22.0,False,3567.3,105.0,104,2026-06-06,22.0,Moderate,22.0,2200.0,97.50943396226415,0.0,10077.384680000003,0.16250308436584543,JFK,312.0,312,1.1198208286674132,JFK,0.4215,0.4215,Positive,42.2
FL1431,DeltaSky,ATL,DFW,732,2026-06-06 08:00:00,2026-06-06 08:10:00,2026-06-06 09:26:00,2026-06-06 09:52:00,10.0,False,3696.2,102.0,157,2026-06-06,10.0,Minor,10.0,1000.0,98.83495145631068,100.0,10441.518586666669,0.16250308436584543,ATL,893.0,893,66.18141097424413,,,0.0,Neutral,0.0
FL1432,DeltaSky,ATL,DFW,732,2026-06-06 11:00:00,2026-06-06 11:10:00,2026-06-06 12:26:00,2026-06-06 12:49:00,10.0,False,4012.2,99.0,172,2026-06-06,10.0,Minor,10.0,1000.0,98.8,100.0,11334.197520000002,0.16250308436584543,ATL,893.0,893,66.18141097424413,,,0.0,Neutral,0.0
FL1433,CloudFlight,ATL,DFW,732,2026-06-06 14:00:00,2026-06-06 14:12:00,2026-06-06 15:26:00,2026-06-06 15:53:00,12.0,False,3844.1,101.0,89,2026-06-06,12.0,Minor,12.0,1200.0,98.58823529411765,100.0,10859.326226666668,0.16250308436584543,ATL,893.0,893,66.18141097424413,,,0.0,Neutral,0.0
FL1441,BlueJet,LAX,ORD,1744,2026-06-06 08:00:00,2026-06-06 08:07:00,2026-06-06 11:25:00,2026-06-06 11:27:00,7.0,False,8451.8,200.0,135,2026-06-06,7.0,Minor,7.0,700.0,99.58208955223881,100.0,23875.77154666667,0.16250308436584543,LAX,971.0,971,74.91601343784995,LAX,-0.6249,-0.6249,Negative,62.5
FL1442,AvaAir,LAX,ORD,1744,2026-06-06 11:00:00,2026-06-06 11:01:00,2026-06-06 14:25:00,2026-06-06 14:31:00,1.0,False,9463.2,210.0,194,2026-06-06,1.0,Minor,1.0,100.0,99.94312796208531,100.0,26732.909120000008,0.16250308436584543,LAX,971.0,971,74.91601343784995,LAX,-0.6249,-0.6249,Negative,62.5
FL1443,DeltaSky,LAX,ORD,1744,2026-06-06 14:00:00,2026-06-06 13:50:00,2026-06-06 17:25:00,2026-06-06 17:15:00,0.0,False,9233.5,205.0,83,2026-06-06,0.0,On-Time,0.0,0.0,100.0,100.0,26084.02193333334,0.16250308436584543,LAX,971.0,971,74.91601343784995,LAX,-0.6249,-0.6249,Negative,62.5
FL1451,BlueJet,ORD,ATL,606,2026-06-06 08:00:00,2026-06-06 07:50:00,2026-06-06 09:11:00,2026-06-06 09:23:00,0.0,False,2972.2,93.0,195,2026-06-06,0.0,On-Time,0.0,0.0,100.0,100.0,8396.266853333334,0.16250308436584543,ORD,1067.0,1067,85.66629339305712,,,0.0,Neutral,0.0
FL1452,CloudFlight,ORD,ATL,606,2026-06-06 11:00:00,2026-06-06 11:28:00,2026-06-06 12:11:00,2026-06-06 12:58:00,28.0,False,3109.6,90.0,93,2026-06-06,28.0,Moderate,28.0,2800.0,96.3076923076923,0.0,8784.412693333335,0.16250308436584543,ORD,1067.0,1067,85.66629339305712,,,0.0,Neutral,0.0
FL1453,CloudFlight,ORD,ATL,606,2026-06-06 14:00:00,2026-06-06 14:04:00,2026-06-06 15:11:00,2026-06-06 15:01:00,4.0,False,3111.7,57.0,158,2026-06-06,4.0,Minor,4.0,400.0,99.17241379310344,100.0,8790.345053333334,0.16250308436584543,ORD,1067.0,1067,85.66629339305712,,,0.0,Neutral,0.0
FL1511,BlueJet,JFK,LAX,2475,2026-06-07 08:00:00,2026-06-07 07:52:00,2026-06-07 12:51:00,2026-06-07 13:00:00,0.0,False,13722.0,308.0,100,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,38763.73520000001,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1512,AvaAir,JFK,LAX,2475,2026-06-07 11:00:00,2026-06-07 11:11:00,2026-06-07 15:51:00,2026-06-07 16:08:00,11.0,False,13095.6,297.0,166,2026-06-07,11.0,Minor,11.0,1100.0,99.55704697986577,100.0,36994.19696000001,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1513,EliteWings,JFK,LAX,2475,2026-06-07 14:00:00,2026-06-07 14:35:00,2026-06-07 18:51:00,2026-06-07 19:29:00,35.0,False,13340.1,294.0,166,2026-06-07,35.0,Moderate,35.0,3500.0,98.57627118644068,0.0,37684.89316000001,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1521,AvaAir,JFK,ORD,740,2026-06-07 08:00:00,2026-06-07 08:07:00,2026-06-07 09:27:00,2026-06-07 10:01:00,7.0,False,3594.7,114.0,96,2026-06-07,7.0,Minor,7.0,700.0,99.2695652173913,100.0,10154.787853333335,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1522,BlueJet,JFK,ORD,740,2026-06-07 11:00:00,2026-06-07 11:13:00,2026-06-07 12:27:00,2026-06-07 12:45:00,13.0,False,3825.5,92.0,107,2026-06-07,13.0,Minor,13.0,1300.0,98.3225806451613,100.0,10806.78246666667,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1523,BlueJet,JFK,ORD,740,2026-06-07 14:00:00,2026-06-07 13:53:00,2026-06-07 15:27:00,2026-06-07 15:36:00,0.0,False,3564.4,103.0,191,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,10069.192373333335,0.16250308436584543,JFK,1069.0,1069,85.8902575587906,,,0.0,Neutral,0.0
FL1531,AvaAir,ATL,DFW,732,2026-06-07 08:00:00,2026-06-07 07:50:00,2026-06-07 09:26:00,2026-06-07 09:31:00,0.0,False,4085.1,101.0,128,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,11540.135160000002,0.16250308436584543,ATL,580.0,580,31.13101903695409,ATL,0.4939,0.4939,Positive,49.4
FL1532,BlueJet,ATL,DFW,732,2026-06-07 11:00:00,2026-06-07 10:57:00,2026-06-07 12:26:00,2026-06-07 12:32:00,0.0,False,3793.7,95.0,193,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,10716.94958666667,0.16250308436584543,ATL,580.0,580,31.13101903695409,ATL,0.4939,0.4939,Positive,49.4
FL1533,DeltaSky,ATL,DFW,732,2026-06-07 14:00:00,2026-06-07 13:57:00,2026-06-07 15:26:00,2026-06-07 15:43:00,0.0,False,3791.4,106.0,81,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,10710.452240000002,0.16250308436584543,ATL,580.0,580,31.13101903695409,ATL,0.4939,0.4939,Positive,49.4
FL1541,DeltaSky,LAX,ORD,1744,2026-06-07 08:00:00,2026-06-07 08:38:00,2026-06-07 11:25:00,2026-06-07 12:19:00,38.0,False,8589.7,221.0,89,2026-06-07,38.0,Moderate,38.0,3800.0,97.94594594594595,0.0,24265.32985333334,0.16250308436584543,LAX,706.0,706,45.2407614781635,LAX,-0.34,-0.34,Negative,34.0
FL1542,BlueJet,LAX,ORD,1744,2026-06-07 11:00:00,2026-06-07 11:44:00,2026-06-07 14:25:00,2026-06-07 15:33:00,44.0,False,8684.6,229.0,138,2026-06-07,44.0,Moderate,44.0,4400.0,97.70434782608696,0.0,24533.416026666673,0.16250308436584543,LAX,706.0,706,45.2407614781635,LAX,-0.34,-0.34,Negative,34.0
